"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Pine Bunting","Emberiza leucocephalos",NA,NA,"",NA,NA,NA,NA,NA,NA
"Gray-necked Bunting","Emberiza buchanani",NA,NA,"",NA,NA,NA,NA,NA,NA
"Ortolan Bunting","Emberiza hortulana",NA,NA,"",NA,NA,NA,NA,NA,NA
"Striolated Bunting","Emberiza striolata",NA,NA,"",NA,NA,NA,NA,NA,NA
"Reed Bunting","Emberiza schoeniclus",NA,NA,"",NA,NA,NA,NA,NA,NA
"Yellow-breasted Bunting","Emberiza aureola",NA,NA,"X",2,NA,0.5,0.5,11.5,10.78
"Little Bunting","Emberiza pusilla",NA,NA,"X",5,0.2,0.36,0.4,8.4,4.7446576272688
"Rustic Bunting","Emberiza rustica",NA,NA,"",NA,NA,NA,NA,NA,NA
"Black-faced Bunting","Emberiza spodocephala",NA,NA,"X",4,NA,0.5,0.75,12,5.71433285694839
"Chestnut Bunting","Emberiza rutila",NA,NA,"",1,NA,1,NA,10,NA
"Yellow-browed Bunting","Emberiza chrysophrys",NA,NA,"",NA,NA,NA,NA,NA,NA
"Tristram's Bunting","Emberiza tristrami",NA,NA,"",NA,NA,NA,NA,NA,NA
