"COMMON.NAME","SCIENTIFIC.NAME","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km"
"Firethroat","Calliope pectardens","","","",NA,NA,NA,NA,NA,NA
"Siberian Rubythroat","Calliope calliope","","","X",1,NA,1,NA,11,NA
"Himalayan Rubythroat","Calliope pectoralis","","","X",1,1,NA,NA,13,NA
"Chinese Rubythroat","Calliope tschebaiewi","","","",NA,NA,NA,NA,NA,NA
"White-tailed Robin","Myiomela leucura","","","X",10,0.1,0.4125,0.8,13,3.31852175925768
"Blue-fronted Robin","Cinclidium frontale","","","X",6,NA,0.458333333333333,0.833333333333333,14.6666666666667,4.60124813984689
"Red-flanked Bluetail","Tarsiger cyanurus","","","",NA,NA,NA,NA,NA,NA
"Himalayan Bluetail","Tarsiger rufilatus","","","X",13,0.230769230769231,0.548076923076923,0.769230769230769,11.6923076923077,2.91378848127476
"Rufous-breasted Bush-Robin","Tarsiger hyperythrus","","X","X",12,0.166666666666667,0.427083333333333,0.333333333333333,11.4166666666667,3.11269719670639
"White-browed Bush-Robin","Tarsiger indicus","","X","X",10,0.1,0.4125,0.8,12.1,3.49945240160673
"Golden Bush-Robin","Tarsiger chrysaeus","","","X",12,0.25,0.447916666666667,0.75,12.0833333333333,3.05608368254985
"Yellow-rumped Flycatcher","Ficedula zanthopygia","","","",NA,NA,NA,NA,NA,NA
"Mugimaki Flycatcher","Ficedula mugimaki","","","",NA,NA,NA,NA,NA,NA
"Slaty-backed Flycatcher","Ficedula erithacus","","","",4,NA,0.25,NA,16.25,6.26868141371586
"Black-and-orange Flycatcher","Ficedula nigrorufa","","","",NA,NA,NA,NA,NA,NA
"Slaty-blue Flycatcher","Ficedula tricolor","","","X",10,0.2,0.342857142857143,0.4,12.4,3.52073325696035
"Snowy-browed Flycatcher","Ficedula hyperythra","","","X",8,0.125,0.421875,0.875,14.5,3.31300467853578
"Pygmy Flycatcher","Ficedula hodgsoni","","X","X",9,0.111111111111111,0.319444444444444,0.444444444444444,13,3.71022011925618
"Rufous-gorgeted Flycatcher","Ficedula strophiata","","","X",13,0.307692307692308,0.75,1,11.6923076923077,2.91378848127476
"Sapphire Flycatcher","Ficedula sapphira","","X","X",9,NA,0.263888888888889,0.777777777777778,13.3333333333333,3.63760605038228
"Little Pied Flycatcher","Ficedula westermanni","","","X",10,0.2,0.7,0.9,13,3.31852175925768
"Ultramarine Flycatcher","Ficedula superciliaris","","","X",9,0.111111111111111,0.263888888888889,0.333333333333333,13.4444444444444,3.58011035073736
"Rusty-tailed Flycatcher","Ficedula ruficauda","","","",NA,NA,NA,NA,NA,NA
"Taiga Flycatcher","Ficedula albicilla","","","",NA,NA,NA,NA,NA,NA
"Kashmir Flycatcher","Ficedula subrubra","","","",NA,NA,NA,NA,NA,NA
"Red-breasted Flycatcher","Ficedula parva","","","X",8,NA,0.357142857142857,0.75,13.5,4.05758548893304
"Blue-fronted Redstart","Phoenicurus frontalis","","","X",15,0.266666666666667,0.791666666666667,0.933333333333333,10.9333333333333,2.70821105364983
"Plumbeous Redstart","Phoenicurus fuliginosus","","","X",15,0.2,0.708333333333333,0.8,10.6,2.94342023276777
"Rufous-backed Redstart","Phoenicurus erythronotus","","","",NA,NA,NA,NA,NA,NA
"White-capped Redstart","Phoenicurus leucocephalus","","","X",15,0.2,0.766666666666667,1,10.9333333333333,2.70821105364983
"Blue-capped Redstart","Phoenicurus coeruleocephala","","","",NA,NA,NA,NA,NA,NA
"Common Redstart","Phoenicurus phoenicurus","","","",NA,NA,NA,NA,NA,NA
"Hodgson's Redstart","Phoenicurus hodgsoni","","","X",12,0.166666666666667,0.354166666666667,0.5,11.5833333333333,3.1591002107268
"White-throated Redstart","Phoenicurus schisticeps","","","",7,NA,0.339285714285714,0.142857142857143,10,3.47470862087744
"White-winged Redstart","Phoenicurus erythrogastrus","","","",6,0.166666666666667,0.458333333333333,0.666666666666667,6.5,2.51766558541837
"Black Redstart","Phoenicurus ochruros","","","X",14,NA,0.419642857142857,0.642857142857143,11.2142857142857,2.84831394121019
"Daurian Redstart","Phoenicurus auroreus","","","",NA,NA,NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Monticola rufiventris","","","X",13,0.153846153846154,0.625,0.846153846153846,11.6923076923077,2.91378848127476
"Blue-capped Rock-Thrush","Monticola cinclorhyncha","","","X",12,0.166666666666667,0.53125,0.75,11.75,3.20180299585131
"Rufous-tailed Rock-Thrush","Monticola saxatilis","","","",NA,NA,NA,NA,NA,NA
"Blue Rock-Thrush","Monticola solitarius","","","X",12,0.166666666666667,0.354166666666667,0.416666666666667,12.0833333333333,3.05608368254985
"Whinchat","Saxicola rubetra","","","",NA,NA,NA,NA,NA,NA
"White-browed Bushchat","Saxicola macrorhynchus","","","",NA,NA,NA,NA,NA,NA
"White-throated Bushchat","Saxicola insignis","","","",NA,NA,NA,NA,NA,NA
"Siberian Stonechat","Saxicola maurus","","","X",10,0.1,0.35,0.6,13.1,3.27254138417089
"Amur Stonechat","Saxicola stejnegeri","","","",NA,NA,NA,NA,NA,NA
"White-tailed Stonechat","Saxicola leucurus","","","",NA,NA,NA,NA,NA,NA
"Pied Bushchat","Saxicola caprata","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Bushchat","Saxicola jerdoni","","","",NA,NA,NA,NA,NA,NA
"Gray Bushchat","Saxicola ferreus","","","X",14,0.214285714285714,0.6875,0.785714285714286,11.2857142857143,2.81289339129111
"Northern Wheatear","Oenanthe oenanthe","","","",NA,NA,NA,NA,NA,NA
"Isabelline Wheatear","Oenanthe isabellina","","","",NA,NA,NA,NA,NA,NA
"Desert Wheatear","Oenanthe deserti","","","",NA,NA,NA,NA,NA,NA
"Pied Wheatear","Oenanthe pleschanka","","","",NA,NA,NA,NA,NA,NA
"Brown Rock Chat","Oenanthe fusca","","","",NA,NA,NA,NA,NA,NA
"Variable Wheatear","Oenanthe picata","","","",NA,NA,NA,NA,NA,NA
"Hume's Wheatear","Oenanthe albonigra","","","",NA,NA,NA,NA,NA,NA
"Finsch's Wheatear","Oenanthe finschii","","","",NA,NA,NA,NA,NA,NA
"Persian Wheatear","Oenanthe chrysopygia","","","",NA,NA,NA,NA,NA,NA
"Bohemian Waxwing","Bombycilla garrulus","","","",NA,NA,NA,NA,NA,NA
"Hypocolius","Hypocolius ampelinus","","","",NA,NA,NA,NA,NA,NA
"Thick-billed Flowerpecker","Dicaeum agile","","","",NA,NA,NA,NA,NA,NA
"Yellow-vented Flowerpecker","Dicaeum chrysorrheum","","","",NA,NA,NA,NA,NA,NA
"Yellow-bellied Flowerpecker","Dicaeum melanozanthum","","","",5,NA,0.28,0.4,13.2,3.528
"Pale-billed Flowerpecker","Dicaeum erythrorhynchos","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Flowerpecker","Dicaeum concolor","","","",NA,NA,NA,NA,NA,NA
"Plain Flowerpecker","Dicaeum minullum","","","X",2,NA,0.5,0.5,11,0
"Andaman Flowerpecker","Dicaeum virescens","","","",NA,NA,NA,NA,NA,NA
"Fire-breasted Flowerpecker","Dicaeum ignipectus","","","X",13,0.153846153846154,0.596153846153846,0.692307692307692,11.6153846153846,2.95702499891047
"Scarlet-backed Flowerpecker","Dicaeum cruentatum","","","X",1,NA,1,1,24,NA
"Ruby-cheeked Sunbird","Chalcoparia singalensis","","","X",1,NA,NA,NA,15,NA
"Purple-rumped Sunbird","Leptocoma zeylonica","","","",NA,NA,NA,NA,NA,NA
"Crimson-backed Sunbird","Leptocoma minima","","","",NA,NA,NA,NA,NA,NA
"Van Hasselt's Sunbird","Leptocoma brasiliana","","","",NA,NA,NA,NA,NA,NA
"Purple Sunbird","Cinnyris asiaticus","","","X",1,NA,1,NA,11,NA
"Ornate Sunbird","Cinnyris ornatus","","","",NA,NA,NA,NA,NA,NA
"Loten's Sunbird","Cinnyris lotenius","","","",NA,NA,NA,NA,NA,NA
"Fire-tailed Sunbird","Aethopyga ignicauda","","","X",14,0.214285714285714,0.580357142857143,0.857142857142857,11.2857142857143,2.81289339129111
"Black-throated Sunbird","Aethopyga saturata","","","X",13,NA,0.596153846153846,0.769230769230769,11.6923076923077,2.91378848127476
"Mrs. Gould's Sunbird","Aethopyga gouldiae","","","X",13,0.230769230769231,0.461538461538462,0.615384615384615,11.6923076923077,2.91378848127476
"Green-tailed Sunbird","Aethopyga nipalensis","","","X",14,0.214285714285714,0.732142857142857,0.857142857142857,11.2857142857143,2.81289339129111
"Vigors's Sunbird","Aethopyga vigorsii","","","",NA,NA,NA,NA,NA,NA
"Crimson Sunbird","Aethopyga siparaja","","","X",12,NA,0.5,0.666666666666667,12.0833333333333,3.05608368254985
"Little Spiderhunter","Arachnothera longirostra","","","",NA,NA,NA,NA,NA,NA
"Streaked Spiderhunter","Arachnothera magna","","","X",7,NA,0.607142857142857,1,14.2857142857143,4.45953659774944
"Asian Fairy-bluebird","Irena puella","","","",NA,NA,NA,NA,NA,NA
"Blue-winged Leafbird","Chloropsis moluccensis","","","",NA,NA,NA,NA,NA,NA
"Jerdon's Leafbird","Chloropsis jerdoni","","","",NA,NA,NA,NA,NA,NA
"Golden-fronted Leafbird","Chloropsis aurifrons","","","X",2,NA,0.666666666666667,1,13,3.92
"Orange-bellied Leafbird","Chloropsis hardwickii","","","X",11,0.0909090909090909,0.579545454545455,0.818181818181818,12.3636363636364,3.29323192759417
"Streaked Weaver","Ploceus manyar","","","",NA,NA,NA,NA,NA,NA
"Baya Weaver","Ploceus philippinus","","","",NA,NA,NA,NA,NA,NA
"Finn's Weaver","Ploceus megarhynchus","","","",NA,NA,NA,NA,NA,NA
"Black-breasted Weaver","Ploceus benghalensis","","","",NA,NA,NA,NA,NA,NA
"Indian Silverbill","Euodice malabarica","","","",NA,NA,NA,NA,NA,NA
"Scaly-breasted Munia","Lonchura punctulata","","","X",2,NA,0.5,0.5,14,1.96
"Black-throated Munia","Lonchura kelaarti","","","",NA,NA,NA,NA,NA,NA
"White-rumped Munia","Lonchura striata","","X","X",10,NA,0.5125,0.8,13,3.31852175925768
"Tricolored Munia","Lonchura malacca","","","",NA,NA,NA,NA,NA,NA
"Chestnut Munia","Lonchura atricapilla","","","",NA,NA,NA,NA,NA,NA
"Green Avadavat","Amandava formosa","","","",NA,NA,NA,NA,NA,NA
"Red Avadavat","Amandava amandava","","","",NA,NA,NA,NA,NA,NA
"Alpine Accentor","Prunella collaris","","","X",11,0.0909090909090909,0.363636363636364,0.454545454545455,9,2.87088456434914
"Altai Accentor","Prunella himalayana","","","X",7,NA,0.309523809523809,0.428571428571429,9.14285714285714,2.24
"Robin Accentor","Prunella rubeculoides","","","X",9,0.222222222222222,0.333333333333333,0.555555555555556,8.55555555555556,4.56295117843596
"Rufous-breasted Accentor","Prunella strophiata","","","X",15,0.133333333333333,0.475,0.666666666666667,10,2.93221190684893
"Brown Accentor","Prunella fulvescens","","","",2,NA,0.5,0.5,6,0
"Black-throated Accentor","Prunella atrogularis","","","",NA,NA,NA,NA,NA,NA
"Maroon-backed Accentor","Prunella immaculata","","","",10,NA,0.25,0.3,12.5,3.33456110721903
"House Sparrow","Passer domesticus","","","X",9,NA,0.583333333333333,0.666666666666667,13.4444444444444,3.58011035073736
"Spanish Sparrow","Passer hispaniolensis","","","",NA,NA,NA,NA,NA,NA
"Sind Sparrow","Passer pyrrhonotus","","","",NA,NA,NA,NA,NA,NA
"Russet Sparrow","Passer cinnamomeus","","","X",12,NA,0.71875,1,12.0833333333333,3.05608368254985
"Eurasian Tree Sparrow","Passer montanus","","","X",14,0.214285714285714,0.678571428571429,0.857142857142857,11.2857142857143,2.81289339129111
"Yellow-throated Sparrow","Gymnoris xanthocollis","","","",NA,NA,NA,NA,NA,NA
"Rock Sparrow","Petronia petronia","","","",NA,NA,NA,NA,NA,NA
"Pale Rockfinch","Carpospiza brachydactyla","","","",NA,NA,NA,NA,NA,NA
"Black-winged Snowfinch","Montifringilla adamsi","","","X",3,NA,0.555555555555556,1,7,1.96
"White-rumped Snowfinch","Onychostruthus taczanowskii","","","",4,NA,0.458333333333333,0.75,7.75,2.02032175655265
"Rufous-necked Snowfinch","Pyrgilauda ruficollis","","","",6,NA,0.357142857142857,1,8.16666666666667,2.4489108690282
"Blanford's Snowfinch","Pyrgilauda blanfordi","","","",2,NA,0.75,1,6,0
"Forest Wagtail","Dendronanthus indicus","","","X",1,NA,1,NA,11,NA
"Gray Wagtail","Motacilla cinerea","","","X",13,0.230769230769231,0.576923076923077,0.846153846153846,11.6923076923077,2.91378848127476
"Western Yellow Wagtail","Motacilla flava","","","X",6,NA,0.194444444444444,0.166666666666667,15,4.32386247083168
"Eastern Yellow Wagtail","Motacilla tschutschensis","","","",NA,NA,NA,NA,NA,NA
"Citrine Wagtail","Motacilla citreola","","","X",2,NA,1,NA,6,0
"White-browed Wagtail","Motacilla maderaspatensis","","X","X",12,0.0833333333333333,0.21875,0.333333333333333,12.25,2.92635723497092
"White Wagtail","Motacilla alba","","","X",15,0.133333333333333,0.391666666666667,0.8,10.5333333333333,2.96858694406016
"Richard's Pipit","Anthus richardi","","","",NA,NA,NA,NA,NA,NA
"Paddyfield Pipit","Anthus rufulus","","","",NA,NA,NA,NA,NA,NA
"Long-billed Pipit","Anthus similis","","","",NA,NA,NA,NA,NA,NA
"Blyth's Pipit","Anthus godlewskii","","","X",7,NA,0.214285714285714,0.142857142857143,12.4285714285714,3.02002207497451
"Tawny Pipit","Anthus campestris","","","",NA,NA,NA,NA,NA,NA
"Nilgiri Pipit","Anthus nilghiriensis","","","",NA,NA,NA,NA,NA,NA
"Upland Pipit","Anthus sylvanus","","","X",2,NA,0.5,NA,9.5,0.98
"Meadow Pipit","Anthus pratensis","","","",NA,NA,NA,NA,NA,NA
"Rosy Pipit","Anthus roseatus","","","X",13,0.153846153846154,0.432692307692308,0.769230769230769,10.6153846153846,3.07140274026371
"Tree Pipit","Anthus trivialis","","","X",1,NA,NA,NA,13,NA
"Olive-backed Pipit","Anthus hodgsoni","","","X",15,0.133333333333333,0.691666666666667,1,10.9333333333333,2.70821105364983
"Red-throated Pipit","Anthus cervinus","","","",NA,NA,NA,NA,NA,NA
"Water Pipit","Anthus spinoletta","","","",NA,NA,NA,NA,NA,NA
"American Pipit","Anthus rubescens","","","",NA,NA,NA,NA,NA,NA
"Common Chaffinch","Fringilla coelebs","","","",NA,NA,NA,NA,NA,NA
"Brambling","Fringilla montifringilla","","","",NA,NA,NA,NA,NA,NA
"Black-and-yellow Grosbeak","Mycerobas icterioides","","","",NA,NA,NA,NA,NA,NA
"Collared Grosbeak","Mycerobas affinis","","","X",6,NA,0.214285714285714,0.333333333333333,14.8333333333333,4.45274347390959
"Spot-winged Grosbeak","Mycerobas melanozanthos","","","X",12,NA,0.333333333333333,0.583333333333333,11.4166666666667,3.11269719670639
"White-winged Grosbeak","Mycerobas carnipes","","","",9,NA,0.333333333333333,0.444444444444444,11.4444444444444,3.4433690077389
"Hawfinch","Coccothraustes coccothraustes","","","",NA,NA,NA,NA,NA,NA
"Common Rosefinch","Carpodacus erythrinus","","","X",13,0.0769230769230769,0.471153846153846,0.615384615384615,11.6153846153846,2.95702499891047
"Scarlet Finch","Carpodacus sipahi","","","",13,0.0769230769230769,0.403846153846154,0.615384615384615,11.6923076923077,2.91378848127476
"Blyth's Rosefinch","Carpodacus grandis","","","",NA,NA,NA,NA,NA,NA
"Himalayan Beautiful Rosefinch","Carpodacus pulcherrimus","","","",NA,NA,NA,NA,NA,NA
"Pink-rumped Rosefinch","Carpodacus waltoni","","","",NA,NA,NA,NA,NA,NA
"Dark-rumped Rosefinch","Carpodacus edwardsii","","X","X",11,NA,0.340909090909091,0.454545454545455,11.5454545454545,3.34678392559605
"Pink-browed Rosefinch","Carpodacus rodochroa","","","X",4,NA,0.5,NA,12.5,4.27172096466986
"Spot-winged Rosefinch","Carpodacus rodopeplus","","","",NA,NA,NA,NA,NA,NA
"Vinaceous Rosefinch","Carpodacus vinaceus","","","",NA,NA,NA,NA,NA,NA
"Pale Rosefinch","Carpodacus stoliczkae","","","",NA,NA,NA,NA,NA,NA
"Sillem's Rosefinch","Carpodacus sillemi","","","",NA,NA,NA,NA,NA,NA
"Streaked Rosefinch","Carpodacus rubicilloides","","","",2,NA,0.75,0.5,6,0
"Great Rosefinch","Carpodacus rubicilla","","","",3,NA,0.6,1,7,1.96
"Red-fronted Rosefinch","Carpodacus puniceus","","","",2,NA,0.5,0.5,9,3.92
"Crimson-browed Finch","Carpodacus subhimachalus","","X","X",6,NA,0.3125,0.666666666666667,14.8333333333333,4.48140950049324
"Three-banded Rosefinch","Carpodacus trifasciatus","","","",NA,NA,NA,NA,NA,NA
"Himalayan White-browed Rosefinch","Carpodacus thura","","X","X",11,0.0909090909090909,0.375,0.454545454545455,10.8181818181818,3.52421835891625
"Chinese White-browed Rosefinch","Carpodacus dubius","","","",NA,NA,NA,NA,NA,NA
"Brown Bullfinch","Pyrrhula nipalensis","","","X",9,NA,0.349206349206349,0.444444444444444,13,3.71022011925618
"Orange Bullfinch","Pyrrhula aurantiaca","","","",NA,NA,NA,NA,NA,NA
"Red-headed Bullfinch","Pyrrhula erythrocephala","","X","X",13,0.0769230769230769,0.413461538461538,0.692307692307692,10.9230769230769,3.14213108752693
"Gray-headed Bullfinch","Pyrrhula erythaca","","","",NA,NA,NA,NA,NA,NA
"Crimson-winged Finch","Rhodopechys sanguineus","","","",NA,NA,NA,NA,NA,NA
"Trumpeter Finch","Bucanetes githagineus","","","",NA,NA,NA,NA,NA,NA
"Mongolian Finch","Bucanetes mongolicus","","","",NA,NA,NA,NA,NA,NA
"Blanford's Rosefinch","Agraphospiza rubescens","","","",2,NA,0.75,NA,12,1.96
"Gold-naped Finch","Pyrrhoplectes epauletta","","X","X",13,0.153846153846154,0.375,0.692307692307692,11,2.97745373922598
"Spectacled Finch","Callacanthis burtoni","","","X",NA,NA,NA,NA,NA,NA
"Dark-breasted Rosefinch","Procarduelis nipalensis","","","X",14,NA,0.598214285714286,0.714285714285714,11.2857142857143,2.81289339129111
"Plain Mountain Finch","Leucosticte nemoricola","","","X",13,0.0769230769230769,0.423076923076923,0.461538461538462,11.0769230769231,2.9312888697414
"Black-headed Mountain Finch","Leucosticte brandti","","","X",7,0.142857142857143,0.346938775510204,0.714285714285714,5.42857142857143,2.5966131787388
"Desert Finch","Rhodospiza obsoleta","","","",NA,NA,NA,NA,NA,NA
"Yellow-breasted Greenfinch","Chloris spinoides","X","X","X",12,0.166666666666667,0.40625,0.833333333333333,12.0833333333333,3.05608368254985
"Black-headed Greenfinch","Chloris ambigua","","","",NA,NA,NA,NA,NA,NA
"Twite","Linaria flavirostris","","","X",1,NA,1,NA,13,NA
"Eurasian Linnet","Linaria cannabina","","","",NA,NA,NA,NA,NA,NA
"Red Crossbill","Loxia curvirostra","","","",8,0.125,0.214285714285714,0.125,12.75,4.0870649615586
"European Goldfinch","Carduelis carduelis","","","",NA,NA,NA,NA,NA,NA
"Fire-fronted Serin","Serinus pusillus","","","",NA,NA,NA,NA,NA,NA
"Tibetan Serin","Spinus thibetanus","","","X",6,NA,0.277777777777778,0.666666666666667,14.6666666666667,4.60124813984689
"Eurasian Siskin","Spinus spinus","","","",NA,NA,NA,NA,NA,NA
"Crested Bunting","Emberiza lathami","","","X",1,NA,1,NA,11,NA
"Black-headed Bunting","Emberiza melanocephala","","","",NA,NA,NA,NA,NA,NA
"Red-headed Bunting","Emberiza bruniceps","","","",NA,NA,NA,NA,NA,NA
"Chestnut-eared Bunting","Emberiza fucata","","","",NA,NA,NA,NA,NA,NA
"Rock Bunting","Emberiza cia","","","",NA,NA,NA,NA,NA,NA
"Godlewski's Bunting","Emberiza godlewskii","","","",NA,NA,NA,NA,NA,NA
"White-capped Bunting","Emberiza stewarti","","","",NA,NA,NA,NA,NA,NA
"Yellowhammer","Emberiza citrinella","","","",NA,NA,NA,NA,NA,NA
"Pine Bunting","Emberiza leucocephalos","","","",NA,NA,NA,NA,NA,NA
"Gray-necked Bunting","Emberiza buchanani","","","",NA,NA,NA,NA,NA,NA
"Ortolan Bunting","Emberiza hortulana","","","",NA,NA,NA,NA,NA,NA
"Striolated Bunting","Emberiza striolata","","","",NA,NA,NA,NA,NA,NA
"Reed Bunting","Emberiza schoeniclus","","","",NA,NA,NA,NA,NA,NA
"Yellow-breasted Bunting","Emberiza aureola","","","",NA,NA,NA,NA,NA,NA
"Little Bunting","Emberiza pusilla","","","X",12,0.166666666666667,0.291666666666667,0.75,12.0833333333333,3.05608368254985
"Rustic Bunting","Emberiza rustica","","","",NA,NA,NA,NA,NA,NA
"Black-faced Bunting","Emberiza spodocephala","","","",NA,NA,NA,NA,NA,NA
"Chestnut Bunting","Emberiza rutila","","","",NA,NA,NA,NA,NA,NA
"Yellow-browed Bunting","Emberiza chrysophrys","","","",NA,NA,NA,NA,NA,NA
"Tristram's Bunting","Emberiza tristrami","","","",NA,NA,NA,NA,NA,NA
